"energy_type_clean","date","emissions_kg","generation_mwh","ef_kg_per_mwh","ef_ma_kg_per_mwh"
"oil",2011-08-01,36509.1845,46040.284,0.792983477252226,0.634205231344418
"oil_and_natural_gas",2011-08-01,47600,87788,0.542215336948102,0.596256939596411
"bio_oil_and_diesel",2011-09-01,38514,105784.9,0.364078427072295,0.360516275257231
"coal",2011-09-01,4242524.364,8819140.194,0.481058728025024,0.476209444016227
"natural_gas",2011-09-01,828386.8424,3043799.309,0.272155539279676,0.28701049977287
"oil",2011-09-01,160738.4205,273110.171,0.588547910579281,0.65210304674182
"oil_and_natural_gas",2011-09-01,117600,195527,0.601451461946432,0.601539887279047
"bio_oil_and_diesel",2011-10-01,23050,67976.1,0.339089768315629,0.356587314027479
"coal",2011-10-01,4653195.7149,9609025.425,0.484252617626933,0.480633833012097
"natural_gas",2011-10-01,692294.9971,2420007.203,0.286071461374902,0.286042738729857
"oil",2011-10-01,32117.5582,84896.248,0.378315402112941,0.629091726537768
"oil_and_natural_gas",2011-10-01,55800,84842,0.657693123688739,0.58393928628245
"bio_oil_and_diesel",2011-11-01,36716,107309.5,0.342150508575662,0.352753624854047
"coal",2011-11-01,4358962.3283,9031969.142,0.482614838444274,0.483155083992667
"natural_gas",2011-11-01,904544.4514,3191917.992,0.283385868204348,0.284653805419518
"oil",2011-11-01,74481.9406,103238.337,0.72145622221714,0.667965414084325
"oil_and_natural_gas",2011-11-01,101700,187186,0.543309862917098,0.587822930081453
"bio_oil_and_diesel",2011-12-01,39712,115584.6,0.343575182160945,0.350080614393981
"coal",2011-12-01,4567520.3488,9678002.772,0.471948650605326,0.480810302386132
"natural_gas",2011-12-01,1360716.4011,4444938.947,0.30612712960172,0.293081548925317
"oil",2011-12-01,221142.8789,325193.508,0.680034728430064,0.651189357970615
"oil_and_natural_gas",2011-12-01,152900,315707,0.484309818914373,0.576472721830173
"bio_oil_and_diesel",2012-01-01,42677,124290.4,0.343365215656237,0.347254874191033
"coal",2012-01-01,4490719.2542,9606218.774,0.467480426986994,0.477328976388921
"natural_gas",2012-01-01,1290440.335,4107000.968,0.31420502333809,0.294973573594671
"oil",2012-01-01,231218.9369,371447.121,0.622481434981966,0.63063652926227
"oil_and_natural_gas",2012-01-01,141700,314612,0.450396043380418,0.54656260796586
"bio_oil_and_diesel",2012-02-01,37402,109871.2,0.340416778919316,0.345445980116681
"coal",2012-02-01,4272300.7968,9079032.453,0.470567851686475,0.476320518895838
"natural_gas",2012-02-01,1350572.412,4392169.995,0.307495477984112,0.294906749963808
"oil",2012-02-01,295653.5245,465464.396,0.635179676556829,0.604335895813037
"oil_and_natural_gas",2012-02-01,143300,315088,0.454793581475651,0.531992315387119
"bio_oil_and_diesel",2012-03-01,40643,114751.5,0.354182733994763,0.343796697937092
"coal",2012-03-01,4459446.6731,9283275.27,0.480374279917265,0.476206444211211
"natural_gas",2012-03-01,1322534.1271,4174276.376,0.316829555106583,0.302352419268293
"oil",2012-03-01,351323.3206,526119.54,0.66776330071299,0.617538460835322
"oil_and_natural_gas",2012-03-01,142400,317643,0.448302024599944,0.506467409162704
