"energy_type_clean","date","emissions_kg","generation_mwh","emissions_kg_ma6"
"natural_gas",2023-02-01,272543,2368970.968534,296885.977166667
"bio_oil_and_diesel",2023-03-01,5305,78275.5,6335.66666666667
"coal",2023-03-01,620320.583,5869601.231841,839661.932833333
"natural_gas",2023-03-01,218280,1903742.784782,296035.433333333
"bio_oil_and_diesel",2023-04-01,5124,83287.3,6121.83333333333
"coal",2023-04-01,651822.393,5712212.080485,815251.668166667
"natural_gas",2023-04-01,211200,1781407.023733,282976.928333333
"bio_oil_and_diesel",2023-05-01,3584,55129.3,5832.83333333333
"coal",2023-05-01,664052.166,5641191.872292,789736.123833333
"natural_gas",2023-05-01,177220,1404480.883024,258308.329666667
"bio_oil_and_diesel",2023-06-01,3638,48118,4968.33333333333
"coal",2023-06-01,722129.773,6523775.342898,734992.071
"natural_gas",2023-06-01,205224,1634839.599858,227826.666666667
"bio_oil_and_diesel",2023-07-01,3944,97369.6,4594.5
"coal",2023-07-01,860253.153,8110809.049458,723024.033833333
"natural_gas",2023-07-01,216599,1993536.453768,216844.333333333
"bio_oil_and_diesel",2023-08-01,3600,97569.6,4199.16666666667
"coal",2023-08-01,918660.695,8741077.111519,739539.793833333
"natural_gas",2023-08-01,244583,2148242.813326,212184.333333333
"bio_oil_and_diesel",2023-09-01,3027,86340.4,3819.5
"coal",2023-09-01,780811.893,6630114.510351,766288.3455
"natural_gas",2023-09-01,214616,1803335.724692,211573.666666667
"bio_oil_and_diesel",2023-10-01,4218,88788.9,3668.5
"coal",2023-10-01,607851.908,5889513.744015,758959.931333333
"natural_gas",2023-10-01,220125,1597975.918532,213061.166666667
"bio_oil_and_diesel",2023-11-01,4098,84032.3,3754.16666666667
"coal",2023-11-01,657200.247,6428609.471794,757817.944833333
"natural_gas",2023-11-01,219611,1544620.62,220126.333333333
"bio_oil_and_diesel",2023-12-01,5424,94842.9,4051.83333333333
"coal",2023-12-01,744034.771,7332096.463605,761468.777833333
"natural_gas",2023-12-01,241781,1600038.49725,226219.166666667
"bio_oil_and_diesel",2024-01-01,4719,74546.5,4181
"coal",2024-01-01,589998,7714930.762388,716426.252333333
"natural_gas",2024-01-01,158688,2049698.284081,216567.333333333
"bio_oil_and_diesel",2024-02-01,3070,50244,4092.66666666667
"coal",2024-02-01,482223,6402698.304292,643686.6365
"natural_gas",2024-02-01,120635,1432658.653616,195909.333333333
"bio_oil_and_diesel",2024-03-01,5682,90236.4,4535.16666666667
"coal",2024-03-01,470371,5541682.84892,591946.487666667
"natural_gas",2024-03-01,153299,1427496.155671,185689.833333333
"bio_oil_and_diesel",2024-04-01,4976,57024.7,4661.5
"coal",2024-04-01,479168,5137812.670297,570499.169666667
"natural_gas",2024-04-01,102638,1101525.607631,166108.666666667
"bio_oil_and_diesel",2024-05-01,1640,27358.937728,4251.83333333333
"coal",2024-05-01,388174,4101448.292103,525661.461833333
"natural_gas",2024-05-01,160408,1748758.369109,156241.5
"bio_oil_and_diesel",2024-06-01,2320,45351.1,3734.5
"coal",2024-06-01,457110,5803542.650122,477840.666666667
"natural_gas",2024-06-01,198824,2239549.596195,149082
"bio_oil_and_diesel",2024-07-01,4678,86662.6,3727.66666666667
"coal",2024-07-01,587286,8163086.721725,477388.666666667
"natural_gas",2024-07-01,237061,2649294.419661,162144.166666667
"bio_oil_and_diesel",2024-08-01,5221,99175,4086.16666666667
"coal",2024-08-01,689288,9359257.869333,511899.5
"natural_gas",2024-08-01,244688,2899152.597656,182819.666666667
"bio_oil_and_diesel",2024-09-01,4256,79938.565184,3848.5
"coal",2024-09-01,564898,6902691.940881,527654
"natural_gas",2024-09-01,177880,2056505.776255,186916.5
"bio_oil_and_diesel",2024-10-01,5044,93582.7,3859.83333333333
"coal",2024-10-01,419064,5136668.285017,517636.666666667
"natural_gas",2024-10-01,141062,1837793.147741,193320.5
"bio_oil_and_diesel",2024-11-01,3884,83514.4,4233.83333333333
"coal",2024-11-01,412663,5584291.327283,521718.166666667
"natural_gas",2024-11-01,90250,1244594.200863,181627.5
"bio_oil_and_diesel",2024-12-01,5346,78247.4,4738.16666666667
"coal",2024-12-01,538706,6906107.380258,535317.5
"natural_gas",2024-12-01,84674,1222713.346877,162602.5
"bio_oil_and_diesel",2025-01-01,6455,94627.3,5034.33333333333
"coal",2025-01-01,450768,3681180.222236,512564.5
"natural_gas",2025-01-01,91704,1108523.563086,138376.333333333
"bio_oil_and_diesel",2025-02-01,6479,83430.9,5244
"coal",2025-02-01,352973,3074831.756532,456512
"natural_gas",2025-02-01,130842,1380889.177004,119402
"bio_oil_and_diesel",2025-03-01,6078,64565.600001,5547.66666666667
"coal",2025-03-01,272124,2167064.278413,407716.333333333
"natural_gas",2025-03-01,100140,977163.101772,106445.333333333
"bio_oil_and_diesel",2025-04-01,12407,69096.5,6774.83333333333
"coal",2025-04-01,265458,2006208.929353,382115.333333333
"natural_gas",2025-04-01,121621,1194689.991955,103205.166666667
"bio_oil_and_diesel",2025-05-01,9472,70608,7706.16666666667
"coal",2025-05-01,411021,2914054.077617,381841.666666667
"natural_gas",2025-05-01,154214,1621901.396271,113865.833333333
"bio_oil_and_diesel",2025-06-01,2215,24307.9,7184.33333333333
"coal",2025-06-01,487240,3748544.865045,373264
"natural_gas",2025-06-01,109022,1565218.555614,117923.833333333
"bio_oil_and_diesel",2025-07-01,2645,49562.2,6549.33333333333
"coal",2025-07-01,315181,2523896.816448,350666.166666667
"natural_gas",2025-07-01,86248,784012.655447,117014.5
"bio_oil_and_diesel",2025-08-01,3066,89976.8,5980.5
"coal",2025-08-01,332349,2719760.723603,347228.833333333
"natural_gas",2025-08-01,97900,895226.239726,111524.166666667
"bio_oil_and_diesel",2025-09-01,3057,93815.4,5477
"coal",2025-09-01,352878,2863116.894673,360687.833333333
"natural_gas",2025-09-01,64799,542518.558612,105634
"bio_oil_and_diesel",2025-10-01,3136,73531.8,3931.83333333333
"coal",2025-10-01,206557,1708813.652063,350871
"natural_gas",2025-10-01,69484,562327.469526,96944.5
"bio_oil_and_diesel",2025-11-01,4119,70014.8,3039.66666666667
"coal",2025-11-01,188593,1307476.588239,313799.666666667
"natural_gas",2025-11-01,77338,656329.490192,84131.8333333333
"bio_oil_and_diesel",2025-12-01,6252,91333.300001,3712.5
"coal",2025-12-01,300706,2282565.26662,282710.666666667
"natural_gas",2025-12-01,48775,355288.900062,74090.6666666667
