"energy_type_clean","date","emissions_kg","generation_mwh","emissions_kg_ma6"
"oil_and_natural_gas",2016-07-01,1300,539943,1716.66666666667
"bio_oil_and_diesel",2016-08-01,1381,122385.6,1196.5
"coal",2016-08-01,129187.4685,8420415.642556,117625.5593
"natural_gas",2016-08-01,0,1680620.776675,0
"oil",2016-08-01,6873.9377,399288.211,7194.65028333333
"oil_and_natural_gas",2016-08-01,700,190051,1483.33333333333
"bio_oil_and_diesel",2016-09-01,1324,100339.8,1243
"coal",2016-09-01,97811.9172,6817010.688559,113359.039633333
"natural_gas",2016-09-01,0,1428643.336405,0
"oil",2016-09-01,5236.4882,237459.402,6450.911
"oil_and_natural_gas",2016-09-01,200,66528,1166.66666666667
"bio_oil_and_diesel",2016-10-01,583,44588.8,1138
"coal",2016-10-01,109861.1145,7193405.337706,113366.947983333
"natural_gas",2016-10-01,0,1635687.732354,0
"oil",2016-10-01,11158.5658,617894.872,6870.10951666667
"oil_and_natural_gas",2016-10-01,600,145991,983.333333333333
"bio_oil_and_diesel",2016-11-01,1177,116826.5,1146.33333333333
"coal",2016-11-01,111281.6799,7662658.220352,113310.141616667
"natural_gas",2016-11-01,0,1636319.747508,0
"oil",2016-11-01,3378.1244,387443.222,6311.88338333333
"oil_and_natural_gas",2016-11-01,1400,190585,850
"bio_oil_and_diesel",2016-12-01,1195,117884.6,1181.33333333333
"coal",2016-12-01,112750.0824,9198214.679333,114389.322933333
"natural_gas",2016-12-01,0,1255824.994121,0
"oil",2016-12-01,4028.4105,420505.556,6689.83541666667
"oil_and_natural_gas",2016-12-01,5600,690996,1633.33333333333
"bio_oil_and_diesel",2017-01-01,1088,116146.9,1124.66666666667
"coal",2017-01-01,116033.526,10032330.836264,112820.96475
"natural_gas",2017-01-01,0,1141919.499099,0
"oil",2017-01-01,4594.68,484475.844,5878.36776666667
"oil_and_natural_gas",2017-01-01,3200,266509,1950
"bio_oil_and_diesel",2017-02-01,946,99306.8,1052.16666666667
"coal",2017-02-01,110236.18,9148540.046655,109662.416666667
"natural_gas",2017-02-01,0,971194.667132,0
"oil",2017-02-01,3952.031,417681.588,5391.38331666667
"oil_and_natural_gas",2017-02-01,2800,283980,2300
"bio_oil_and_diesel",2017-03-01,913,92456,983.666666666667
"coal",2017-03-01,125410.76,8896553.1013,114262.2238
"natural_gas",2017-03-01,0,914799.026011,0
"oil",2017-03-01,23.513,1708.631,4522.55411666667
"bio_oil_and_diesel",2017-04-01,1012,105718.7,1055.16666666667
"coal",2017-04-01,104169.369,8339978.327793,113313.59955
"natural_gas",2017-04-01,0,617499.910016,0
"oil",2017-04-01,395.005,53219.263,2728.62731666667
"bio_oil_and_diesel",2017-05-01,492,53816.1,941
"coal",2017-05-01,121565.838,8493063.687293,115027.6259
"natural_gas",2017-05-01,0,604991.424536,0
"oil",2017-05-01,300.776,32822.799,2215.73591666667
"bio_oil_and_diesel",2017-06-01,1120,112374.8,928.5
"coal",2017-06-01,116049.253,9133633.172486,115577.487666667
"natural_gas",2017-06-01,0,930073.301537,0
"oil",2017-06-01,472.192,53217.746,1623.03283333333
"oil_and_natural_gas",2017-06-01,500,57125,2350
"bio_oil_and_diesel",2017-07-01,1024,125527.8,917.833333333333
"coal",2017-07-01,138467.374,10229420.553286,119316.462333333
"natural_gas",2017-07-01,0,1384536.881256,0
"oil",2017-07-01,2519.634,248344.926,1277.19183333333
"oil_and_natural_gas",2017-07-01,1300,104924,2466.66666666667
"bio_oil_and_diesel",2017-08-01,1065,124693.6,937.666666666667
"coal",2017-08-01,154075.663,11176891.726289,126623.042833333
"natural_gas",2017-08-01,0,1175007.540463,0
"oil",2017-08-01,649.151,79833.152,726.711833333333
"oil_and_natural_gas",2017-08-01,700,51544,2350
"bio_oil_and_diesel",2017-09-01,1710,103338.9,1070.5
"coal",2017-09-01,134996.152,10130415.058546,128220.608166667
"natural_gas",2017-09-01,0,776051.871752,0
"oil",2017-09-01,350.953,69678.345,781.285166666667
"bio_oil_and_diesel",2017-10-01,1791,95651.4,1200.33333333333
"coal",2017-10-01,128887.021,9079646.732642,132340.216833333
"natural_gas",2017-10-01,0,776550.887504,0
"bio_oil_and_diesel",2017-11-01,1851,98268.8,1426.83333333333
"coal",2017-11-01,122606.547,9436781.270159,132513.668333333
"natural_gas",2017-11-01,0,1125058.167219,0
"oil",2017-11-01,929.739,132630.759,870.4075
"oil_and_natural_gas",2017-11-01,100,5597,1433.33333333333
"bio_oil_and_diesel",2017-12-01,2109,116930.5,1591.66666666667
"coal",2017-12-01,123595.511,10257988.004078,133771.378
"natural_gas",2017-12-01,0,1753717.705271,0
"oil",2017-12-01,3956.029,512565.249,1479.61633333333
"oil_and_natural_gas",2017-12-01,2600,299168,1333.33333333333
"bio_oil_and_diesel",2018-01-01,1801,122222.7,1721.16666666667
"coal",2018-01-01,127958.348,11537786.239207,132019.873666667
"natural_gas",2018-01-01,0,1811145.823824,0
"oil",2018-01-01,5679.805,646331.443,2347.55183333333
"oil_and_natural_gas",2018-01-01,2900,394988,1350
"bio_oil_and_diesel",2018-02-01,1370,117767.8,1772
"coal",2018-02-01,123744.807,10177472.523977,126964.731
"natural_gas",2018-02-01,0,1547620.596626,0
"oil",2018-02-01,2689.477,365631.75,2375.859
"oil_and_natural_gas",2018-02-01,1000,171649,1433.33333333333
"bio_oil_and_diesel",2018-03-01,1474,92409.2,1732.66666666667
"coal",2018-03-01,147332.224,10099818.634904,129020.743
"natural_gas",2018-03-01,0,1499710.04667,0
"oil",2018-03-01,4308.644,530890.448,2985.7745
"oil_and_natural_gas",2018-03-01,400,50820,1283.33333333333
"bio_oil_and_diesel",2018-04-01,424,108360.5,1504.83333333333
"coal",2018-04-01,128475.969,9673246.314813,128952.234333333
"natural_gas",2018-04-01,0,1367535.179083,0
"oil",2018-04-01,278.136,24983.571,2973.63833333333
"bio_oil_and_diesel",2018-05-01,1511,109992.5,1448.16666666667
"coal",2018-05-01,129053.635,8761592.277434,130026.749
"natural_gas",2018-05-01,0,1245749.957289,0
"oil",2018-05-01,806.819,92890.875,2953.15166666667
"oil_and_natural_gas",2018-05-01,300,17115,1216.66666666667
"bio_oil_and_diesel",2018-06-01,780,53714,1226.66666666667
"coal",2018-06-01,143238.092,9248583.023412,133300.5125
"natural_gas",2018-06-01,0,1326231.989758,0
"oil",2018-06-01,909.018,96476.863,2445.3165
"oil_and_natural_gas",2018-06-01,200,12477,1233.33333333333
"bio_oil_and_diesel",2018-07-01,1528,114812.6,1181.16666666667
"coal",2018-07-01,142417.488,10741503.445736,135710.369166667
"natural_gas",2018-07-01,0,1361575.92008,0
"oil",2018-07-01,3157.28,240356.274,2024.89566666667
"oil_and_natural_gas",2018-07-01,600,144816,900
"bio_oil_and_diesel",2018-08-01,1509,115007.42,1204.33333333333
"coal",2018-08-01,155681.79,11510735.569532,141033.199666667
"natural_gas",2018-08-01,0,1347534.995813,0
"oil",2018-08-01,3008.991,239146.799,2078.148
"oil_and_natural_gas",2018-08-01,1100,207108,600
"bio_oil_and_diesel",2018-09-01,1444,107610.3,1199.33333333333
"coal",2018-09-01,144481.652,9975445.406044,140558.104333333
"natural_gas",2018-09-01,0,955258.719057,0
"bio_oil_and_diesel",2018-10-01,1450,105117.9,1370.33333333333
"coal",2018-10-01,114465.538,8516857.313446,138223.0325
"natural_gas",2018-10-01,0,1338103.303112,0
"oil",2018-10-01,327.465,18779.608,1414.61816666667
"oil_and_natural_gas",2018-10-01,1100,240905,616.666666666667
"bio_oil_and_diesel",2018-11-01,1272,93061.2,1330.5
"coal",2018-11-01,139176.379,10296554.308966,139910.1565
"natural_gas",2018-11-01,0,1114389.838554,0
"oil",2018-11-01,109.811,25353.649,1386.564
"bio_oil_and_diesel",2018-12-01,1462,104129.8,1444.16666666667
"coal",2018-12-01,146040.091,10689223.627372,140377.156333333
"natural_gas",2018-12-01,0,1466149.681046,0
"oil",2018-12-01,1469.767,199412.745,1497.05533333333
"bio_oil_and_diesel",2019-01-01,1583,115302.3,1453.33333333333
"coal",2019-01-01,132096.566,10728389.362245,138657.002666667
"natural_gas",2019-01-01,0,1403804.587409,0
"oil",2019-01-01,1183.851,243113.437,1542.86083333333
"oil_and_natural_gas",2019-01-01,600,75560,650
"bio_oil_and_diesel",2019-02-01,1088,88474.2,1383.16666666667
"coal",2019-02-01,120737.961,9350207.042254,132833.031166667
"natural_gas",2019-02-01,0,1071636.203311,0
"oil",2019-02-01,915.353,111795.428,1169.20633333333
"bio_oil_and_diesel",2019-03-01,1264,99263.7,1353.16666666667
"coal",2019-03-01,113314.668,9117502.718844,127638.533833333
"natural_gas",2019-03-01,0,959487.921517,0
"oil",2019-03-01,3327.421,518404.723,1222.278
"oil_and_natural_gas",2019-03-01,700,63195,716.666666666667
"bio_oil_and_diesel",2019-04-01,1249,93420,1319.66666666667
"coal",2019-04-01,100214.434,7706138.619584,125263.349833333
"natural_gas",2019-04-01,0,1005057.798368,0
"bio_oil_and_diesel",2019-05-01,1090,79890,1289.33333333333
"coal",2019-05-01,93178.111,8187064.429363,117596.971833333
"natural_gas",2019-05-01,0,916901.574969,0
"oil",2019-05-01,30.89,13458.321,1172.84883333333
"oil_and_natural_gas",2019-05-01,100,7642,700
"bio_oil_and_diesel",2019-06-01,505,37446,1129.83333333333
"coal",2019-06-01,92278.074,9377774.418135,108636.635666667
"natural_gas",2019-06-01,0,829061.900134,0
"oil",2019-06-01,60.277,2469.096,1164.59316666667
"bio_oil_and_diesel",2019-07-01,1835,98625.1,1171.83333333333
"coal",2019-07-01,111726.39,11144130.36922,105241.606333333
"natural_gas",2019-07-01,0,1179215.219464,0
"oil_and_natural_gas",2019-07-01,200,48180,633.333333333333
"bio_oil_and_diesel",2019-08-01,1515,97887.2,1243
"coal",2019-08-01,126861.525,11534310.143793,106262.200333333
"natural_gas",2019-08-01,0,7839579.206078,0
"oil",2019-08-01,425.914,62455.643,990.617666666667
"oil_and_natural_gas",2019-08-01,300,29136,500
"bio_oil_and_diesel",2019-09-01,1037,87473.9,1205.16666666667
"coal",2019-09-01,107942.57,10223378.071559,105366.850666667
"natural_gas",2019-09-01,0,958294.277903,0
"oil",2019-09-01,70.918,8539.084,805.128833333333
"bio_oil_and_diesel",2019-10-01,1005,86948.3,1164.5
"coal",2019-10-01,94450.376,9570947.084785,104406.174333333
"natural_gas",2019-10-01,0,817874.72497,0
"oil",2019-10-01,402.822,73465.742,719.707
"oil_and_natural_gas",2019-10-01,200,26984,350
"bio_oil_and_diesel",2019-11-01,935,80336.2,1138.66666666667
"coal",2019-11-01,92025.657,8861986.912556,104214.098666667
"natural_gas",2019-11-01,0,965878.519096,0
"oil",2019-11-01,114.667,10419.988,184.248
"bio_oil_and_diesel",2019-12-01,840,73324,1194.5
"coal",2019-12-01,86341.495,9282517.185185,103224.668833333
"natural_gas",2019-12-01,0,1419196.369547,0
"oil",2019-12-01,954.237,201638.384,338.139166666667
"oil_and_natural_gas",2019-12-01,1200,280381,450
"bio_oil_and_diesel",2020-01-01,954,70032.5,1047.66666666667
"coal",2020-01-01,95898.357,9113273.179988,100586.663333333
"natural_gas",2020-01-01,0,1519183.4637,0
"oil",2020-01-01,58.578,23371.198,337.856
"oil_and_natural_gas",2020-01-01,800,153661,466.666666666667
"bio_oil_and_diesel",2020-02-01,847,65028.4,936.333333333333
"coal",2020-02-01,75939.353,7768251.278916,92099.6346666667
"natural_gas",2020-02-01,0,1156413.469021,0
"oil",2020-02-01,23.799,10101.658,270.836833333333
"oil_and_natural_gas",2020-02-01,300,43360,500
"bio_oil_and_diesel",2020-03-01,869,68684.2,908.333333333333
"coal",2020-03-01,81277.103,7161523.737093,87655.3901666667
"natural_gas",2020-03-01,0,1150858.160418,0
"oil",2020-03-01,31.101,35125.476,264.200666666667
"bio_oil_and_diesel",2020-04-01,886,70032.3,888.5
"coal",2020-04-01,75765.917,6976320.540441,84541.3136666667
"natural_gas",2020-04-01,0,666679.0247,0
"oil",2020-04-01,57.935,64966.132,206.7195
"bio_oil_and_diesel",2020-05-01,790,60419.551776,864.333333333333
"coal",2020-05-01,67873.973,6404482.24294,80516.033
"natural_gas",2020-05-01,0,630144.692992,0
"oil",2020-05-01,14.418,4681.226,190.011333333333
"bio_oil_and_diesel",2020-06-01,357,31847.6,783.833333333333
"coal",2020-06-01,82362.59,8158170.140203,79852.8821666667
"natural_gas",2020-06-01,0,841156.08029,0
"bio_oil_and_diesel",2020-07-01,604,40423.5,725.5
"coal",2020-07-01,92838.325,9305786.287073,79342.8768333333
"natural_gas",2020-07-01,13,858507.154677,2.16666666666667
"bio_oil_and_diesel",2020-08-01,923,74062.9,738.166666666667
"coal",2020-08-01,96054.911,9828615.573995,82695.4698333333
"natural_gas",2020-08-01,129,1272921.228929,23.6666666666667
"oil",2020-08-01,291.949,121019.78,79.63
"coal",2020-09-01,55856.538,6031312.737,78458.709
"natural_gas",2020-09-01,0,418797.721,23.6666666666667
"oil",2020-09-01,563.809,515236.354,163.835166666667
"bio_oil_and_diesel",2020-10-01,714,50682.6,712.333333333333
"coal",2020-10-01,56448.983,6955579.457226,75239.22
"natural_gas",2020-10-01,0,1068735.65493,23.6666666666667
"oil",2020-10-01,112.524,109618.918,178.622666666667
"bio_oil_and_diesel",2020-11-01,644,51075.2,672
"coal",2020-11-01,61814.427,6813818.696789,74229.2956666667
"natural_gas",2020-11-01,0,1061172.974813,23.6666666666667
"oil",2020-11-01,443.275,245121.77,247.318333333333
"bio_oil_and_diesel",2020-12-01,909,74803.1,691.833333333333
"coal",2020-12-01,78581.051,9105151.138858,73599.0391666667
"natural_gas",2020-12-01,0,1555589.976085,23.6666666666667
"oil",2020-12-01,614.682,374706.699,340.1095
"bio_oil_and_diesel",2021-01-01,978,83275.3,795.333333333333
"coal",2021-01-01,84826.634,8669734.079258,72263.7573333333
"natural_gas",2021-01-01,0,1785277.260286,21.5
"oil",2021-01-01,345.571,250396.172,395.301666666667
"bio_oil_and_diesel",2021-02-01,889,74334,842.833333333333
"coal",2021-02-01,68789.928,7312318.827799,67719.5935
"natural_gas",2021-02-01,0,1374847.77579,0
"oil",2021-02-01,146.317,94610.584,371.029666666667
"bio_oil_and_diesel",2021-03-01,817,60441.8,825.166666666667
"coal",2021-03-01,65432.343,6633505.028088,69315.561
"natural_gas",2021-03-01,0,1179373.540095,0
"bio_oil_and_diesel",2021-04-01,597,43875.2,805.666666666667
"coal",2021-04-01,56885.682,6288022.640842,69388.3441666667
"natural_gas",2021-04-01,0,1240989.460377,0
"oil",2021-04-01,42.433,31683.144,284.133666666667
"bio_oil_and_diesel",2021-05-01,482,35326.5,778.666666666667
"coal",2021-05-01,64209.119,7319152.70461,69787.4595
"natural_gas",2021-05-01,0,1042430.098666,0
"oil",2021-05-01,363.098,180882.92,325.896
"bio_oil_and_diesel",2021-06-01,593,42910,726
"coal",2021-06-01,78048.749,8413668.236686,69698.7425
"natural_gas",2021-06-01,0,1285432.862703,0
"oil",2021-06-01,294.636,137630.295,301.122833333333
"bio_oil_and_diesel",2021-07-01,1038,85814.3,736
"coal",2021-07-01,115588.456,10262701.159351,74825.7128333333
"natural_gas",2021-07-01,0,1647327.687848,0
"oil",2021-07-01,336.77,237595.212,254.804166666667
"bio_oil_and_diesel",2021-08-01,1075,88800.2,767
"coal",2021-08-01,113758.993,10343639.789206,82320.557
"natural_gas",2021-08-01,0,1347034.596761,0
"oil",2021-08-01,72.067,47692.089,209.220166666667
"bio_oil_and_diesel",2021-09-01,846,67163.1,771.833333333333
"coal",2021-09-01,90932.697,8129850.644856,86570.616
"natural_gas",2021-09-01,0,1424417.878992,0
"oil",2021-09-01,269.226,173748.533,229.705
"coal",2021-10-01,61829.346,7009343.055869,87394.56
"natural_gas",2021-10-01,0,1272842.717,0
"oil",2021-10-01,248.708,173742.997,264.084166666667
"bio_oil_and_diesel",2021-11-01,654,53120.9,781.333333333333
"coal",2021-11-01,71022.361,7766143.165925,88530.1003333333
"natural_gas",2021-11-01,0,1328809.112,0
"oil",2021-11-01,131.066,87583.711,225.412166666667
"bio_oil_and_diesel",2021-12-01,903,76479.4,851.5
"coal",2021-12-01,79228.804,8676986.666141,88726.7761666667
"natural_gas",2021-12-01,0,1289839.677652,0
"oil",2021-12-01,163.234,78287.835,203.511833333333
"bio_oil_and_diesel",2022-01-01,973,85904.2,914.833333333333
"coal",2022-01-01,81601.294,8678294.30563,83062.2491666667
"natural_gas",2022-01-01,0,1393558.225467,0
"oil",2022-01-01,879.796,351792.554,294.016166666667
"bio_oil_and_diesel",2022-02-01,858,73965.284192,884.833333333333
"coal",2022-02-01,73999.549,7687882.965127,76435.6751666667
"natural_gas",2022-02-01,0,1324252.394181,0
"bio_oil_and_diesel",2022-03-01,850,68624.1,847.333333333333
"coal",2022-03-01,71805.284,6178073.568952,73247.773
"natural_gas",2022-03-01,0,1617651.710492,0
"bio_oil_and_diesel",2022-04-01,958,79331.5,866
"coal",2022-04-01,73132.024,6223715.426072,75131.5526666667
"natural_gas",2022-04-01,0,1372019.309242,0
"bio_oil_and_diesel",2022-05-01,963,76525.7,917.5
"coal",2022-05-01,74757.132,6261166.259542,75754.0145
"natural_gas",2022-05-01,0,1402191.135894,0
"bio_oil_and_diesel",2022-06-01,448,42122.3,841.666666666667
"coal",2022-06-01,89891.023,8003303.213095,77531.051
"natural_gas",2022-06-01,0,1370083.066086,0
"bio_oil_and_diesel",2022-07-01,462,44802.3,756.5
"coal",2022-07-01,101007.651,9682486.392053,80765.4438333333
"natural_gas",2022-07-01,0,1503618.279639,0
"bio_oil_and_diesel",2022-08-01,1024,89758.8,784.166666666667
"coal",2022-08-01,95497.703,9568758.030437,84348.4695
"natural_gas",2022-08-01,0,1229946.409842,0
"bio_oil_and_diesel",2022-09-01,1264,87747.2,853.166666666667
"coal",2022-09-01,78693.185,7212993.184573,85496.453
"natural_gas",2022-09-01,0,1148535.268368,0
"bio_oil_and_diesel",2022-10-01,425,34376.7,764.333333333333
"coal",2022-10-01,66818.185,6380423.11374,84444.1465
"natural_gas",2022-10-01,0,1365801.589288,0
"bio_oil_and_diesel",2022-11-01,966,86282.1,764.833333333333
"coal",2022-11-01,67595.882,6918839.945106,83250.6048333333
"natural_gas",2022-11-01,0,1313468.356305,0
"bio_oil_and_diesel",2022-12-01,1010,94822.4,858.5
"coal",2022-12-01,94304.293,9339429.045266,83986.1498333333
"natural_gas",2022-12-01,0,1680819.327616,0
"bio_oil_and_diesel",2023-01-01,1012,94630,950.166666666667
"coal",2023-01-01,86389.778,8672793.351089,81549.8376666667
"natural_gas",2023-01-01,154,1274077.9099,25.6666666666667
"bio_oil_and_diesel",2023-02-01,909,83551.7,931
"coal",2023-02-01,78326.095,7627711.87485,78687.903
"natural_gas",2023-02-01,0,1280670.968534,25.6666666666667
"bio_oil_and_diesel",2023-03-01,860,78275.5,863.666666666667
"coal",2023-03-01,52907.161,5745125.113641,74390.2323333333
"natural_gas",2023-03-01,0,1101176.784782,25.6666666666667
"bio_oil_and_diesel",2023-04-01,930,83287.3,947.833333333333
"coal",2023-04-01,52560.921,5712014.136585,72014.0216666667
"natural_gas",2023-04-01,0,1083746.023733,25.6666666666667
"bio_oil_and_diesel",2023-05-01,625,55129.3,891
"coal",2023-05-01,50406.886,5641191.872292,69149.189
"natural_gas",2023-05-01,0,1038704.883024,25.6666666666667
"bio_oil_and_diesel",2023-06-01,695,48118,838.5
"coal",2023-06-01,51848.41,6523775.342898,62073.2085
"natural_gas",2023-06-01,0,1015467.599858,25.6666666666667
"bio_oil_and_diesel",2023-07-01,1157,97369.6,862.666666666667
"coal",2023-07-01,68088.448,8110809.049458,59022.9868333333
"natural_gas",2023-07-01,0,1017865.453768,0
"bio_oil_and_diesel",2023-08-01,1157,97569.6,904
"coal",2023-08-01,80292.891,8741077.111519,59350.7861666667
"natural_gas",2023-08-01,0,1123923.813326,0
"bio_oil_and_diesel",2023-09-01,997,86340.4,926.833333333333
"coal",2023-09-01,64283.201,6598651.965514,61246.7928333333
"natural_gas",2023-09-01,0,852109.724692,0
"bio_oil_and_diesel",2023-10-01,998,88788.9,938.166666666667
"coal",2023-10-01,50568.388,5910529.744015,60914.704
"natural_gas",2023-10-01,0,888977.918532,0
"bio_oil_and_diesel",2023-11-01,940,84032.3,990.666666666667
"coal",2023-11-01,49511.837,6428609.471794,60765.5291666667
"natural_gas",2023-11-01,0,721614.721565,0
"bio_oil_and_diesel",2023-12-01,1024,94842.9,1045.5
"coal",2023-12-01,57827.752,7332096.463605,61762.0861666667
"natural_gas",2023-12-01,855,903124.572685,142.5
"bio_oil_and_diesel",2024-01-01,872,74546.5,998
"coal",2024-01-01,55915,5540558.598388,59733.1781666667
"natural_gas",2024-01-01,0,1176876.284081,142.5
"bio_oil_and_diesel",2024-02-01,543,50244,895.666666666667
"coal",2024-02-01,47525,4299922.926292,54271.863
"natural_gas",2024-02-01,0,981687.653616,142.5
"bio_oil_and_diesel",2024-03-01,1131,90236.4,918
"coal",2024-03-01,57865,3784284.07592,53202.1628333333
"natural_gas",2024-03-01,0,1011970.155671,142.5
"bio_oil_and_diesel",2024-04-01,783,57024.7,882.166666666667
"coal",2024-04-01,51084,3600090.632297,53288.0981666667
"natural_gas",2024-04-01,0,841500.507631,142.5
"bio_oil_and_diesel",2024-05-01,300,27358.937728,775.5
"coal",2024-05-01,29849,2580555.106103,50010.9586666667
"natural_gas",2024-05-01,0,988092.369109,142.5
"bio_oil_and_diesel",2024-06-01,606,45351.1,705.833333333333
"coal",2024-06-01,36489,3722209.503122,46454.5
"natural_gas",2024-06-01,0,1231205.596195,0
"bio_oil_and_diesel",2024-07-01,1118,86662.6,746.833333333333
"coal",2024-07-01,54732,5754346.195125,46257.3333333333
"natural_gas",2024-07-01,0,1518775.419661,0
"bio_oil_and_diesel",2024-08-01,1292,99175,871.666666666667
"coal",2024-08-01,54668,6585084.265333,47447.8333333333
"natural_gas",2024-08-01,0,1483880.597656,0
"bio_oil_and_diesel",2024-09-01,1308,79938.565184,901.166666666667
"coal",2024-09-01,47158,4492107.228881,45663.3333333333
"natural_gas",2024-09-01,0,1012273.776255,0
"bio_oil_and_diesel",2024-10-01,1322,93582.7,991
"coal",2024-10-01,41975,3460435.313017,44145.1666666667
"natural_gas",2024-10-01,0,823865.147741,0
"bio_oil_and_diesel",2024-11-01,1191,83514.4,1139.5
"coal",2024-11-01,28307,3257242.394283,43888.1666666667
"natural_gas",2024-11-01,0,625223.600863,0
"bio_oil_and_diesel",2024-12-01,1053,78247.4,1214
"coal",2024-12-01,50314,4551012.519258,46192.3333333333
"natural_gas",2024-12-01,0,584380.346877,0
"bio_oil_and_diesel",2025-01-01,1292,94627.3,1243
"coal",2025-01-01,34307,3681180.222236,42788.1666666667
"natural_gas",2025-01-01,0,378223.563086,0
"bio_oil_and_diesel",2025-02-01,1034,83430.9,1200
"coal",2025-02-01,29628,3074831.756532,38614.8333333333
"natural_gas",2025-02-01,0,549161.177004,0
"bio_oil_and_diesel",2025-03-01,897,64565.600001,1131.5
"coal",2025-03-01,22113,2167064.278413,34440.6666666667
"natural_gas",2025-03-01,0,432846.101772,0
"bio_oil_and_diesel",2025-04-01,1058,42475.6,1087.5
"coal",2025-04-01,20682,2006208.929353,30891.8333333333
"natural_gas",2025-04-01,0,483113.991955,0
"bio_oil_and_diesel",2025-05-01,859,70608,1032.16666666667
"coal",2025-05-01,30729,2914054.077617,31295.5
"natural_gas",2025-05-01,0,761542.396271,0
"bio_oil_and_diesel",2025-06-01,337,24307.9,912.833333333333
"coal",2025-06-01,39564,3748544.865045,29503.8333333333
"natural_gas",2025-06-01,0,948071.948972,0
"bio_oil_and_diesel",2025-07-01,696,48182.2,813.5
"coal",2025-07-01,25446,2523896.816448,28027
"natural_gas",2025-07-01,0,784012.655447,0
"bio_oil_and_diesel",2025-08-01,1151,89976.8,833
"coal",2025-08-01,26605,2719760.723603,27523.1666666667
"natural_gas",2025-08-01,0,895226.239726,0
"bio_oil_and_diesel",2025-09-01,1173,93815.4,879
"coal",2025-09-01,27855,2863116.894673,28480.1666666667
"natural_gas",2025-09-01,0,542518.558612,0
"bio_oil_and_diesel",2025-10-01,904,73531.8,853.333333333333
"coal",2025-10-01,19352,1708813.652063,28258.5
"natural_gas",2025-10-01,0,562327.469526,0
"bio_oil_and_diesel",2025-11-01,855,70014.8,852.666666666667
"coal",2025-11-01,14002,1307476.588239,25470.6666666667
"natural_gas",2025-11-01,0,656329.490192,0
"bio_oil_and_diesel",2025-12-01,1051,91333.300001,971.666666666667
"coal",2025-12-01,19628,2282565.26662,22148
"natural_gas",2025-12-01,0,355288.900062,0
