"source_dataset","date","plant_name","plant_number","energy_type_clean","energy_generated_mwh","emissions_kg","ef_kg_per_mwh","audit_severity","audit_issue_codes","pollutant"
"western_power",2020-01-01,"Seoincheon",8,"natural_gas",1124,1100,0.97864768683274,"warning","generation_very_low_nonzero;high_nox_emission_factor;missing_dust_tsp;missing_sox","NOx"
"southern_power",2020-02-01,"Shin-Incheon",8,"natural_gas",1620,2096,1.29382716049383,"warning","high_nox_emission_factor","NOx"
"southern_power",2020-03-01,"Shin-Incheon",3,"natural_gas",926,855,0.923326133909287,"warning","generation_very_low_nonzero;high_nox_emission_factor","NOx"
"southern_power",2020-03-01,"Shin-Incheon",4,"natural_gas",838,593,0.70763723150358,"warning","generation_very_low_nonzero;high_nox_emission_factor","NOx"
"southern_power",2020-04-01,"Shin-Incheon",3,"natural_gas",47,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"southern_power",2020-04-01,"Shin-Incheon",4,"natural_gas",48,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"southern_power",2020-04-01,"Shin-Incheon",6,"natural_gas",813,642,0.789667896678967,"warning","generation_very_low_nonzero;high_nox_emission_factor","NOx"
"southern_power",2020-04-01,"Shin-Incheon",7,"natural_gas",90,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"southern_power",2020-04-01,"Shin-Incheon",8,"natural_gas",89,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"western_power",2020-05-01,"Seoincheon",6,"natural_gas",1804,1700,0.942350332594235,"warning","high_nox_emission_factor;missing_dust_tsp;missing_sox","NOx"
"western_power",2020-05-01,"Seoincheon",7,"natural_gas",495,300,0.606060606060606,"warning","generation_very_low_nonzero;high_nox_emission_factor;missing_dust_tsp;missing_sox","NOx"
"western_power",2020-05-01,"Taean",9,"coal",690,1200,1.73913043478261,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;zero_sox_coal_generation","NOx"
"southern_power",2020-06-01,"Busan",5,"natural_gas",100,607,6.07,"warning","generation_very_low_nonzero;high_nox_emission_factor","NOx"
"southern_power",2020-06-01,"Busan",6,"natural_gas",92,729,7.92391304347826,"warning","generation_very_low_nonzero;high_nox_emission_factor","NOx"
"southeast_power",2020-07-01,"Bundang",7,"natural_gas",4048,2084.929510266,0.515051756488636,"warning","high_nox_emission_factor;missing_dust_tsp;missing_sox","NOx"
"southeast_power",2020-07-01,"Yeongheung",4,"coal",92419.39,14737.4814721577,0.159463089641229,"warning","high_nox_emission_factor","NOx"
"southern_power",2020-07-01,"Hallim",,"natural_gas",35567.6,0,0,"warning","zero_nox_with_generation","NOx"
"southern_power",2020-07-01,"Namjeju Combined",,"natural_gas",2317.785863,453,0.195445147557188,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","NOx"
"western_power",2020-07-01,"Seoincheon",7,"natural_gas",1127,600,0.532386867790595,"warning","generation_very_low_nonzero;high_nox_emission_factor;missing_dust_tsp;missing_sox","NOx"
"western_power",2020-07-01,"Seoincheon",8,"natural_gas",322,300,0.93167701863354,"warning","generation_very_low_nonzero;high_nox_emission_factor;missing_dust_tsp;missing_sox","NOx"
"southeast_power",2020-08-01,"Bundang",7,"natural_gas",5962,2371.427935614,0.39775711768098,"warning","high_nox_emission_factor;missing_dust_tsp;missing_sox","NOx"
"southern_power",2020-08-01,"Hallim",,"natural_gas",50923.6,0,0,"warning","zero_nox_with_generation","NOx"
"southern_power",2020-08-01,"Namjeju Combined",,"natural_gas",2197.341745,3788,1.72390116768113,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","NOx"
"southeast_power",2020-09-01,"Bundang",3,"natural_gas",162,90.2935587394286,0.557367646539683,"warning","generation_very_low_nonzero;high_nox_emission_factor;missing_dust_tsp;missing_sox","NOx"
"southeast_power",2020-09-01,"Bundang",7,"natural_gas",1971,847.914394073143,0.430195024897586,"warning","high_nox_emission_factor;missing_dust_tsp;missing_sox","NOx"
"southern_power",2020-09-01,"Hadong",1,"coal",9220.82378,37607,4.07848592460575,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","NOx"
"southern_power",2020-09-01,"Hadong",2,"coal",476,43018,90.3739495798319,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","NOx"
"southern_power",2020-09-01,"Namjeju Steam",1,"bio_oil_and_diesel",1330.4,2831,2.12793144918821,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","NOx"
"southern_power",2020-09-01,"Namjeju Steam",2,"bio_oil_and_diesel",1318.3,4044,3.0675870439202,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","NOx"
"southern_power",2020-10-01,"Hallim",,"natural_gas",27780.1,0,0,"warning","zero_nox_with_generation","NOx"
"western_power",2020-10-01,"Seoincheon",8,"natural_gas",208,400,1.92307692307692,"warning","generation_very_low_nonzero;high_nox_emission_factor;missing_dust_tsp;missing_sox","NOx"
"southern_power",2020-11-01,"Hallim",,"natural_gas",41363,0,0,"warning","zero_nox_with_generation","NOx"
"southern_power",2020-12-01,"Hallim",,"natural_gas",52364.2,0,0,"warning","zero_nox_with_generation","NOx"
"southern_power",2021-01-01,"Hallim",,"natural_gas",57185.5,0,0,"warning","zero_nox_with_generation","NOx"
"southern_power",2021-01-01,"Shin-Incheon",6,"natural_gas",1329,1056,0.794582392776524,"warning","high_nox_emission_factor","NOx"
"southeast_power",2021-03-01,"Yeongheung",4,"coal",306941.26,30144.601137564,0.0982096741818418,"warning","high_nox_emission_factor","NOx"
"southeast_power",2021-04-01,"Bundang",1,"natural_gas",2300,1153.82035861714,0.501661025485714,"warning","high_nox_emission_factor;missing_dust_tsp;missing_sox","NOx"
"southern_power",2021-04-01,"Hadong",5,"coal",152.88,0,0,"warning","generation_very_low_nonzero;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","NOx"
"southern_power",2021-05-01,"Hadong",5,"coal",275.52,0,0,"warning","generation_very_low_nonzero;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","NOx"
"southern_power",2021-06-01,"Busan",6,"natural_gas",2168,1323,0.610239852398524,"warning","high_nox_emission_factor","NOx"
"southeast_power",2021-07-01,"Samcheonpo",5,"coal",147374,41156.7934199246,0.279267668787741,"warning","high_nox_emission_factor;high_nox_mass","NOx"
"southeast_power",2021-09-01,"Bundang",3,"natural_gas",9049,0,0,"warning","missing_dust_tsp;missing_sox;zero_nox_with_generation","NOx"
"southeast_power",2021-12-01,"Samcheonpo",6,"coal",27699,25277.5737087274,0.912580732471477,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor","NOx"
"eastwest_power",2022-03-01,"Donghae",1,"coal",139.938,869.835,6.21585988080436,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","NOx"
"southeast_power",2022-03-01,"Samcheonpo",4,"coal",1,2446.795258236,2446.795258236,"warning","generation_very_low_nonzero;high_nox_emission_factor;high_sox_emission_factor;missing_dust_tsp","NOx"
"southern_power",2022-04-01,"Hadong",7,"coal",37.1964,84,2.25828305965093,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor","NOx"
"southeast_power",2022-05-01,"Samcheonpo",6,"coal",7764,908.588764018286,0.117025858322809,"warning","high_nox_emission_factor","NOx"
"southeast_power",2022-05-01,"Yeongheung",4,"coal",302340.11,28868.5225041814,0.0954836012468919,"warning","high_nox_emission_factor","NOx"
"southern_power",2022-05-01,"Shin-Incheon",3,"natural_gas",206,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"southern_power",2022-05-01,"Shin-Incheon",7,"natural_gas",151,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"southern_power",2022-07-01,"Namjeju Steam",2,"bio_oil_and_diesel",8109.4,9256,1.14139147162552,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;high_nox_emission_factor","NOx"
"southern_power",2022-07-01,"Shin-Incheon",8,"natural_gas",2827,0,0,"warning","zero_nox_with_generation","NOx"
"southern_power",2022-10-01,"Hadong",1,"coal",392.012,0,0,"warning","generation_very_low_nonzero;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","NOx"
"southern_power",2022-11-01,"Hadong",1,"coal",108.36,0,0,"warning","generation_very_low_nonzero;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","NOx"
"southern_power",2022-11-01,"Shin-Incheon",1,"natural_gas",1263,598,0.47347585114806,"warning","high_nox_emission_factor","NOx"
"southern_power",2022-11-01,"Shin-Incheon",2,"natural_gas",643,488,0.758942457231726,"warning","generation_very_low_nonzero;high_nox_emission_factor","NOx"
"western_power",2023-01-01,"Taean",,"coal",58454,5947000,101.738118862695,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;high_nox_emission_factor;high_nox_mass;high_sox_emission_factor;high_sox_mass","NOx"
"southeast_power",2023-09-01,"Samcheonpo",5,"coal",4737,5019.964022682,1.05973485807093,"warning","high_nox_emission_factor","NOx"
"southeast_power",2023-09-01,"Yeongheung",6,"coal",17,5.78327760257143,0.34019280015126,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor","NOx"
"western_power",2023-10-01,"Taean",9,"coal",21016,5000,0.237913970308336,"warning","high_nox_emission_factor;zero_dust_tsp_coal_generation","NOx"
"southern_power",2023-11-01,"Andong",,"natural_gas",7125.101565,4353,0.610938659651233,"warning","high_nox_emission_factor","NOx"
"southern_power",2023-12-01,"Namjeju Combined",,"natural_gas",8923.075435,17406,1.95067273910142,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","NOx"
"eastwest_power",2024-01-01,"Dangjin",9,"coal",580883.746,900,0.00154936337295966,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-01-01,"Dangjin",10,"coal",450654.865,890,0.0019749037880685,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-01-01,"Donghae",1,"coal",122652.874,920,0.00750084339646212,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-01-01,"Donghae",2,"coal",135503.975,1420,0.010479397375612,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-01-01,"Ilsan",1,"natural_gas",37496.831,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-01-01,"Ilsan",2,"natural_gas",67224.72,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-01-01,"Ilsan",3,"natural_gas",53975.837,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-01-01,"Ilsan",4,"natural_gas",64358.945,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-01-01,"Ilsan",5,"natural_gas",299.272,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"eastwest_power",2024-01-01,"Ilsan",6,"natural_gas",462.227,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"eastwest_power",2024-01-01,"Ulsan",7,"natural_gas",261.259,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"eastwest_power",2024-01-01,"Ulsan",8,"natural_gas",350.564,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"eastwest_power",2024-01-01,"Ulsan",9,"natural_gas",2428.458,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-01-01,"Ulsan",10,"natural_gas",2123.181,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-01-01,"Ulsan",11,"natural_gas",3813.405,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-01-01,"Ulsan",12,"natural_gas",4327.768,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-01-01,"Ulsan",13,"natural_gas",124653.629,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-01-01,"Ulsan",14,"natural_gas",143220.947,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-02-01,"Dangjin",9,"coal",386433.089,890,0.00230311540428154,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-02-01,"Dangjin",10,"coal",470837.203,1080,0.00229378645765169,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-02-01,"Donghae",1,"coal",16243.084,180,0.0110816394226614,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","NOx"
"eastwest_power",2024-02-01,"Donghae",2,"coal",122168.693,1230,0.010068045829057,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-02-01,"Ilsan",1,"natural_gas",64.409,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"eastwest_power",2024-02-01,"Ilsan",2,"natural_gas",34869.701,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-02-01,"Ilsan",3,"natural_gas",33080.736,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-02-01,"Ilsan",4,"natural_gas",15607.143,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-02-01,"Ilsan",5,"natural_gas",31391.939,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-02-01,"Ilsan",6,"natural_gas",30881.355,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-02-01,"Ulsan",7,"natural_gas",58.841,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"eastwest_power",2024-02-01,"Ulsan",8,"natural_gas",149.43,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"eastwest_power",2024-02-01,"Ulsan",9,"natural_gas",1958.54,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-02-01,"Ulsan",10,"natural_gas",1501.048,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-02-01,"Ulsan",11,"natural_gas",4990.324,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-02-01,"Ulsan",12,"natural_gas",8863.402,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-02-01,"Ulsan",13,"natural_gas",126287.331,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-02-01,"Ulsan",14,"natural_gas",90555.156,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-03-01,"Dangjin",10,"coal",612784.633,1470,0.00239888522139229,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-03-01,"Donghae",1,"coal",102658.648,960,0.0093513797298402,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-03-01,"Donghae",2,"coal",14957.683,290,0.0193880295497638,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","NOx"
"eastwest_power",2024-03-01,"Ilsan",1,"natural_gas",18405.099,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-03-01,"Ilsan",2,"natural_gas",19049.002,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-03-01,"Ilsan",3,"natural_gas",839.054,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-03-01,"Ilsan",4,"natural_gas",1016.596,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-03-01,"Ilsan",5,"natural_gas",29602.09,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-03-01,"Ilsan",6,"natural_gas",29214.197,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-03-01,"Ulsan",7,"natural_gas",822.693,0,0,"warning","zero_nox_with_generation","NOx"
"eastwest_power",2024-03-01,"Ulsan",8,"natural_gas",1072.273,0,0,"warning","zero_nox_with_generation","NOx"
"eastwest_power",2024-03-01,"Ulsan",9,"natural_gas",7633.856,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-03-01,"Ulsan",10,"natural_gas",8437.235,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-03-01,"Ulsan",11,"natural_gas",9355.777,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-03-01,"Ulsan",12,"natural_gas",11272.691,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-03-01,"Ulsan",13,"natural_gas",139205.737,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-03-01,"Ulsan",14,"natural_gas",97241.676,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"southeast_power",2024-03-01,"Samcheonpo",3,"coal",34405,25037.7584310617,0.727736039269342,"warning","high_nox_emission_factor","NOx"
"eastwest_power",2024-04-01,"Dangjin",10,"coal",416808.778,920,0.00220724718038448,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-04-01,"Donghae",1,"coal",95902.888,730,0.00761186670416015,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-04-01,"Donghae",2,"coal",26382.07,260,0.00985517815698313,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","NOx"
"eastwest_power",2024-04-01,"Ilsan",1,"natural_gas",641.811,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"eastwest_power",2024-04-01,"Ilsan",2,"natural_gas",470.212,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"eastwest_power",2024-04-01,"Ilsan",4,"natural_gas",751.318,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-04-01,"Ilsan",5,"natural_gas",19438.329,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-04-01,"Ilsan",6,"natural_gas",19086.922,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-04-01,"Ulsan",9,"natural_gas",8268.582,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-04-01,"Ulsan",10,"natural_gas",8739.24,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-04-01,"Ulsan",11,"natural_gas",16130.23,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-04-01,"Ulsan",12,"natural_gas",20670.052,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-04-01,"Ulsan",13,"natural_gas",95709.94,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-04-01,"Ulsan",14,"natural_gas",91355.863,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"southern_power",2024-04-01,"Hallim",,"natural_gas",7056.9,4989,0.706967648684266,"warning","high_nox_emission_factor","NOx"
"western_power",2024-04-01,"Seoincheon",6,"natural_gas",183,0,0,"warning","generation_very_low_nonzero;missing_dust_tsp;missing_sox;zero_nox_with_generation","NOx"
"eastwest_power",2024-05-01,"Dangjin",10,"coal",603527.388,900,0.00149123307060259,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-05-01,"Donghae",1,"coal",78276.301,570,0.0072818974928312,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","NOx"
"eastwest_power",2024-05-01,"Donghae",2,"coal",105230.206,1080,0.010263212826933,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-05-01,"Ilsan",1,"natural_gas",10610.744,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-05-01,"Ilsan",2,"natural_gas",9624.6,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-05-01,"Ilsan",3,"natural_gas",3377.384,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-05-01,"Ilsan",4,"natural_gas",7943.271,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-05-01,"Ilsan",5,"natural_gas",9785.152,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-05-01,"Ilsan",6,"natural_gas",10551.673,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-05-01,"Ulsan",8,"natural_gas",144.407,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"eastwest_power",2024-05-01,"Ulsan",9,"natural_gas",3245.999,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-05-01,"Ulsan",10,"natural_gas",3440.399,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-05-01,"Ulsan",11,"natural_gas",4898.643,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-05-01,"Ulsan",12,"natural_gas",6719.918,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-05-01,"Ulsan",13,"natural_gas",129275.855,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-05-01,"Ulsan",14,"natural_gas",102800.068,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-06-01,"Dangjin",9,"coal",282118.11,620,0.00219766111434675,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-06-01,"Dangjin",10,"coal",649525.102,520,0.000800584917193855,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-06-01,"Donghae",1,"coal",74163.672,60,0.000809021430330472,"warning","high_dust_tsp_emission_factor;recent_shift_low_nox_mass;recent_shift_low_sox_mass","NOx"
"eastwest_power",2024-06-01,"Donghae",2,"coal",120872.506,90,0.0007445862006038,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","NOx"
"eastwest_power",2024-06-01,"Ilsan",1,"natural_gas",4619.056,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-06-01,"Ilsan",2,"natural_gas",6607.719,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-06-01,"Ilsan",3,"natural_gas",5451.313,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-06-01,"Ilsan",4,"natural_gas",6097.044,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-06-01,"Ilsan",5,"natural_gas",1639.114,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-06-01,"Ilsan",6,"natural_gas",8684.733,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-06-01,"Ulsan",7,"natural_gas",2745.597,0,0,"warning","zero_nox_with_generation","NOx"
"eastwest_power",2024-06-01,"Ulsan",8,"natural_gas",3431.852,0,0,"warning","zero_nox_with_generation","NOx"
