"energy_type_clean","date","emissions_kg","generation_mwh","ef_kg_per_mwh","ef_ma_kg_per_mwh"
"bio_oil_and_diesel",2021-06-01,5447,42910,0.126940107201119,0.110176028942133
"coal",2021-06-01,1255661.175,8643039.236686,0.145280050294144,0.1382385583019
"natural_gas",2021-06-01,0,1285432.862703,0,0
"oil",2021-06-01,1450.403,137630.295,0.0105383992673997,0.00908426721039454
"bio_oil_and_diesel",2021-07-01,9847,85814.3,0.11474777513771,0.111152019419752
"coal",2021-07-01,1669425.486,10726732.576351,0.155632246270458,0.140326559210953
"natural_gas",2021-07-01,0,1647327.687848,0,0
"oil",2021-07-01,3520.998,237595.212,0.0148193137831414,0.0106476718495014
"bio_oil_and_diesel",2021-08-01,10897,88800.2,0.122713687581785,0.115012521237459
"coal",2021-08-01,1607275.96,10634063.789206,0.151144096166834,0.144694165045847
"natural_gas",2021-08-01,0,1347034.596761,0,0
"oil",2021-08-01,985.845,47692.089,0.0206710383351,0.0130744008214698
"bio_oil_and_diesel",2021-09-01,6581,67163.1,0.0979853520757678,0.114211229893535
"coal",2021-09-01,1143171.929,8579213.265384,0.133249039700709,0.146349640684632
"natural_gas",2021-09-01,0,1424417.878992,0,0
"oil",2021-09-01,2729.149,173748.533,0.0157074649948267,0.0142183099009588
"bio_oil_and_diesel",2021-10-01,5130,53707.8,0.0955168523007831,0.113940845553663
"coal",2021-10-01,1019308.978,7304321.055869,0.139548764382555,0.145710482234228
"natural_gas",2021-10-01,0,1272842.717,0,0
"oil",2021-10-01,2537.429,173742.997,0.0146044965484278,0.0137108127451175
"bio_oil_and_diesel",2021-11-01,6044,53120.9,0.113778192764053,0.111946994510203
"coal",2021-11-01,1223122.465,8051651.165925,0.151909520146168,0.146127286160145
"natural_gas",2021-11-01,0,1328809.112,0,0
"oil",2021-11-01,828.293,87583.711,0.00945715807817278,0.0142996451678447
"bio_oil_and_diesel",2021-12-01,8426,76479.4,0.110173458473785,0.109152553055647
"coal",2021-12-01,1117455.031,8941950.666141,0.124967702542945,0.142741894868278
"natural_gas",2021-12-01,0,1289839.677652,0,0
"oil",2021-12-01,366.883,78287.835,0.00468633472876086,0.0133243010780716
"bio_oil_and_diesel",2022-01-01,9089,85904.2,0.105803907143073,0.107661908389875
"coal",2022-01-01,1044476.834,8933894.30563,0.116911707063938,0.136288471667192
"natural_gas",2022-01-01,0,1393558.225467,0,0
"oil",2022-01-01,3465.147,351792.554,0.00984997254944742,0.0124960775391226
"bio_oil_and_diesel",2022-02-01,7718,73965.284192,0.10434624951843,0.104600668712649
"coal",2022-02-01,876379.696,7843624.965127,0.11173146343641,0.129719699545454
"natural_gas",2022-02-01,0,1324252.394181,0,0
"bio_oil_and_diesel",2022-03-01,6158,68624.1,0.0897352387863739,0.103225649831083
"coal",2022-03-01,691010.685,6514685.748552,0.106069688035772,0.125189807601298
"natural_gas",2022-03-01,0,1617651.710492,0,0
"bio_oil_and_diesel",2022-04-01,5428,79331.5,0.0684217492421043,0.0987097993213033
"coal",2022-04-01,837479.086,6389596.622472,0.131069163748869,0.123776540829017
"natural_gas",2022-04-01,0,1372019.309242,0,0
"bio_oil_and_diesel",2022-05-01,6683,76525.7,0.0873301387638401,0.0943017903212678
"coal",2022-05-01,937285.676,6555087.259542,0.142985995287191,0.122289286685854
"natural_gas",2022-05-01,0,1402191.135894,0,0
"bio_oil_and_diesel",2022-06-01,3627,42122.3,0.0861064091941798,0.0902906154413335
"coal",2022-06-01,1164857.238,8282001.213095,0.140649247449783,0.12490287750366
"natural_gas",2022-06-01,0,1370083.066086,0,0
"bio_oil_and_diesel",2022-07-01,5369,52911.7,0.1014709412096,0.0895684544524213
"coal",2022-07-01,1444036.908,9879876.392053,0.146159410370916,0.12977749472149
"natural_gas",2022-07-01,0,1503618.279639,0,0
"bio_oil_and_diesel",2022-08-01,8224,89758.8,0.0916233282976154,0.0874479675822856
"coal",2022-08-01,1572566.723,9568758.030437,0.164343869705751,0.138546229099714
"natural_gas",2022-08-01,0,1229946.409842,0,0
"bio_oil_and_diesel",2022-09-01,7940,87747.2,0.090487217825754,0.0875732974221823
"coal",2022-09-01,1050821.586,7212993.184573,0.145684538874579,0.145148704239515
"natural_gas",2022-09-01,0,1148535.268368,0,0
"bio_oil_and_diesel",2022-10-01,5897,65361.1,0.0902218597912214,0.0912066491803685
"coal",2022-10-01,854630.072,6380423.11374,0.133945673627755,0.145628122552663
"natural_gas",2022-10-01,0,1365801.589288,0,0
"bio_oil_and_diesel",2022-11-01,5406,86282.1,0.0626549423345051,0.087094116442146
"coal",2022-11-01,934035.75,6918839.945106,0.134998895394406,0.144296939237198
"natural_gas",2022-11-01,0,1313468.356305,0,0
"bio_oil_and_diesel",2022-12-01,5849,94822.4,0.0616837371760259,0.083023671105787
"coal",2022-12-01,1089927.012,9339429.045266,0.116701674879415,0.140305677142137
"natural_gas",2022-12-01,0,1680819.327616,0,0
"bio_oil_and_diesel",2023-01-01,4587,94630,0.0484730001056747,0.0741906809217994
"coal",2023-01-01,967492.698,8841282.673176,0.109428997325843,0.134183941634625
"natural_gas",2023-01-01,0,1274077.9099,0,0
"bio_oil_and_diesel",2023-02-01,3142,83551.7,0.0376054586561375,0.0651877026482198
"coal",2023-02-01,929073.023,7627711.87485,0.121802322668129,0.127093683795021
"natural_gas",2023-02-01,0,1280670.968534,0,0
"bio_oil_and_diesel",2023-03-01,3211,78275.5,0.0410217756513852,0.056943462285825
"coal",2023-03-01,657629.453,5869601.231841,0.112039886020287,0.121486241652639
"natural_gas",2023-03-01,0,1101176.784782,0,0
"bio_oil_and_diesel",2023-04-01,2816,83287.3,0.0338106770179847,0.0475415984902855
"coal",2023-04-01,758852.437,5712014.136585,0.132851988607593,0.121303960815945
"natural_gas",2023-04-01,0,1083746.023733,0,0
"bio_oil_and_diesel",2023-05-01,1972,55129.3,0.0357704523728761,0.0430608501633474
"coal",2023-05-01,682194.063,5641191.872292,0.12093083845468,0.118959284659325
"natural_gas",2023-05-01,0,1038704.883024,0,0
"bio_oil_and_diesel",2023-06-01,2453,48118,0.0509788436759633,0.0412767012466703
"coal",2023-06-01,816890.96,6523775.342898,0.125217518547645,0.120378591937363
"natural_gas",2023-06-01,0,1015467.599858,0,0
"bio_oil_and_diesel",2023-07-01,4039,97369.6,0.0414811193637439,0.0401113877896818
"coal",2023-07-01,1048883.652,8110809.049458,0.129319238759553,0.123693632176314
"natural_gas",2023-07-01,0,1017865.453768,0,0
"bio_oil_and_diesel",2023-08-01,3796,97569.6,0.0389055607484298,0.0403280714717305
"coal",2023-08-01,1223309.431,8741077.111519,0.139949506839142,0.126718162871483
"natural_gas",2023-08-01,0,1123923.813326,0,0
"bio_oil_and_diesel",2023-09-01,3453,86340.4,0.0399928654488513,0.0401565864379749
"coal",2023-09-01,1003436.589,6630114.510351,0.151345287842831,0.133269063175241
"natural_gas",2023-09-01,0,852109.724692,0,0
"bio_oil_and_diesel",2023-10-01,4142,88788.9,0.046649975391068,0.0422964695001554
"coal",2023-10-01,648374.53,5910529.744015,0.109698209480554,0.129410099987401
"natural_gas",2023-10-01,0,888977.918532,0,0
"bio_oil_and_diesel",2023-11-01,4494,84032.3,0.0534794358835829,0.0452479667519399
"coal",2023-11-01,716617.558,6428609.471794,0.111473182675696,0.127833824024237
"natural_gas",2023-11-01,0,721614.721565,0,0
"bio_oil_and_diesel",2023-12-01,5920,94842.9,0.0624190108062912,0.0471546612736612
"coal",2023-12-01,774188.125,7332096.463605,0.105588917009331,0.124562390434518
"natural_gas",2023-12-01,398,903124.572685,0.000440692250036716,0.0000734487083394526
"bio_oil_and_diesel",2024-01-01,3346,74546.5,0.0448847363725997,0.0477219307751372
"coal",2024-01-01,734082,7714930.762388,0.0951508215185563,0.118867654227685
"natural_gas",2024-01-01,49940,1176876.284081,0.0424343668705986,0.00714584318677255
"bio_oil_and_diesel",2024-02-01,2267,50244,0.0451198153013295,0.0487576398672871
"coal",2024-02-01,554245,6402698.304292,0.0865642848779031,0.109970117234145
"natural_gas",2024-02-01,36980,981687.653616,0.0376698228441459,0.0134241469941302
"bio_oil_and_diesel",2024-03-01,3578,90236.4,0.0396514045329823,0.0487007297146423
"coal",2024-03-01,500474,5541682.84892,0.0903108340271648,0.0997977082648675
"natural_gas",2024-03-01,23780,1011970.155671,0.0234987167029964,0.0173405997779629
"bio_oil_and_diesel",2024-04-01,2615,57024.7,0.045857321476483,0.0485686207288781
"coal",2024-04-01,548108,5137812.670297,0.106681195904388,0.0992948726688398
"natural_gas",2024-04-01,15790,841500.507631,0.018764100385931,0.0204679498422848
"bio_oil_and_diesel",2024-05-01,660,27358.937728,0.024123743639525,0.0436760053548684
"coal",2024-05-01,563735,4101448.292103,0.137447789134737,0.103623973745347
"natural_gas",2024-05-01,12130,988092.369109,0.012276180222845,0.0225139798794256
"bio_oil_and_diesel",2024-06-01,2098,45351.1,0.0462612814242653,0.0409830504578641
"coal",2024-06-01,731570,5803542.650122,0.12605576354033,0.107035114833847
"natural_gas",2024-06-01,14080,1231205.596195,0.011435945420906,0.0243465220745705
"bio_oil_and_diesel",2024-07-01,3782,86662.6,0.0436405092854357,0.0407756792766701
"coal",2024-07-01,907810,8163086.721725,0.111209157877005,0.109711504226921
"natural_gas",2024-07-01,16500,1518775.419661,0.0108640156973853,0.0190847968790349
"bio_oil_and_diesel",2024-08-01,3643,99175,0.0367330476430552,0.0393778846669577
"coal",2024-08-01,1091147,9359257.869333,0.116584777899464,0.114714919730515
"natural_gas",2024-08-01,32210,1483880.597656,0.021706598260588,0.0164242594484419
"bio_oil_and_diesel",2024-09-01,3157,79938.565184,0.0394928279327171,0.0393514552335802
"coal",2024-09-01,898432,6902691.940881,0.130156757348399,0.121355906950721
"natural_gas",2024-09-01,20260,1012273.776255,0.0200143483662629,0.0158435313923197
"bio_oil_and_diesel",2024-10-01,2746,93582.7,0.0293430302823064,0.0365990733678841
"coal",2024-10-01,569794,5136668.285017,0.110926765830298,0.122063501938372
"natural_gas",2024-10-01,11270,823865.147741,0.0136794231809682,0.0149960851914925
"bio_oil_and_diesel",2024-11-01,3359,83514.4,0.0402206086615003,0.03928188420488
"coal",2024-11-01,674968,5584291.327283,0.120869052211214,0.119300379117785
"natural_gas",2024-11-01,9730,625223.600863,0.0155624323627093,0.0155437938814699
"bio_oil_and_diesel",2024-12-01,4229,78247.4,0.0540465242295591,0.040579424672429
"coal",2024-12-01,824156,6906107.380258,0.119337269842626,0.118180630168168
"natural_gas",2024-12-01,23890,584380.346877,0.0408809093729299,0.0204512878734739
"bio_oil_and_diesel",2025-01-01,5337,94627.3,0.0564002143144737,0.0427060421772686
"coal",2025-01-01,597787,3681180.222236,0.162390039039408,0.126710777028568
"natural_gas",2025-01-01,0,378223.563086,0,0.0186406185905764
"bio_oil_and_diesel",2025-02-01,5875,83430.9,0.0704175551264579,0.0483201267578358
"coal",2025-02-01,421967,3074831.756532,0.137232549099181,0.130152072228521
"natural_gas",2025-02-01,0,549161.177004,0,0.0150228522138117
"bio_oil_and_diesel",2025-03-01,2976,64565.600001,0.0460926561505493,0.0494200981274745
"coal",2025-03-01,286736,2167064.278413,0.132315410694686,0.130511847786236
"natural_gas",2025-03-01,0,432846.101772,0,0.0116871274861012
"bio_oil_and_diesel",2025-04-01,3670,69096.5,0.0531141230018887,0.0533819469140715
"coal",2025-04-01,332185,2006208.929353,0.165578467496468,0.139620464730597
"natural_gas",2025-04-01,0,483113.991955,0,0.00940722362260654
"bio_oil_and_diesel",2025-05-01,5461,70608,0.0773425107636528,0.0595689305977636
"coal",2025-05-01,416406,2914054.077617,0.142895769573542,0.143291584290985
"natural_gas",2025-05-01,0,761542.396271,0,0.00681348489548832
"bio_oil_and_diesel",2025-06-01,2554,24307.9,0.10506872251408,0.0680726303118504
"coal",2025-06-01,540572,3748544.865045,0.144208491417779,0.147436787886844
"natural_gas",2025-06-01,0,948071.948972,0,0
"bio_oil_and_diesel",2025-07-01,4223,49562.2,0.0852060642990021,0.0728736053092718
"coal",2025-07-01,381544,2523896.816448,0.151172582616497,0.145567211816359
"natural_gas",2025-07-01,0,784012.655447,0,0
"bio_oil_and_diesel",2025-08-01,6241,89976.8,0.0693623245103182,0.0726977335399152
"coal",2025-08-01,383273,2719760.723603,0.140921587944788,0.14618205162396
"natural_gas",2025-08-01,0,895226.239726,0,0
"bio_oil_and_diesel",2025-09-01,8208,93815.4,0.0874909663019078,0.0795974518984749
"coal",2025-09-01,430744,2863116.894673,0.150445830836116,0.149203788314198
"natural_gas",2025-09-01,0,542518.558612,0,0
"bio_oil_and_diesel",2025-10-01,7211,73531.8,0.0980664148028472,0.087089500531968
"coal",2025-10-01,307112,1708813.652063,0.179722346921347,0.151561101551678
"natural_gas",2025-10-01,0,562327.469526,0,0
"bio_oil_and_diesel",2025-11-01,5232,70014.8,0.0747270577077989,0.0866535916893257
"coal",2025-11-01,273444,1307476.588239,0.209138735224539,0.162601595826844
"natural_gas",2025-11-01,0,656329.490192,0,0
"bio_oil_and_diesel",2025-12-01,8070,91333.300001,0.0883576964799437,0.0838684206836363
"coal",2025-12-01,407583,2282565.26662,0.178563568788351,0.168327442055273
"natural_gas",2025-12-01,0,355288.900062,0,0
